sales_method_,years_as_customer_,state_,revenue_mean,revenue_sum,nb_sold_mean,nb_sold_sum
Email,17,Illinois,87.055,174.11,8.5,17
Email,15,Washington,87.005,174.01,8.5,17
Call,6,New Jersey,43.4275,173.71,8.75,35
Email,22,Texas,86.78,173.56,9.0,18
Email,17,Arizona,86.75999999999999,173.51999999999998,9.0,18
Email,11,Arkansas,86.705,173.41,9.0,18
Email,14,Wisconsin,86.425,172.85,10.0,30
Call,9,Virginia,43.1925,172.77,8.4,42
Email,6,North Dakota,86.37,172.74,8.5,17
Email,15,Massachusetts,86.325,172.65,9.0,18
Call,3,Mississippi,43.1525,172.61,8.75,35
Call,8,Utah,57.31333333333333,171.94,11.333333333333334,34
Email,15,Michigan,85.68,171.36,8.5,17
Email,11,South Carolina,85.67,171.34,8.5,17
Call,15,North Carolina,57.07666666666666,171.23,11.333333333333334,34
Email,31,California,85.57,171.14,8.5,17
Call,3,Kentucky,42.7575,171.03,8.5,34
Call,10,Mississippi,57.0,171.0,11.666666666666666,35
Call,4,Kansas,56.953333333333326,170.85999999999999,11.333333333333334,34
Call,10,Washington,42.705,170.82,8.75,35
Call,5,Maryland,42.665,170.66,8.5,34
Email,15,Missouri,85.23,170.46,8.5,17
Call,4,Maine,42.6,170.4,8.5,34
Call,0,Wisconsin,56.74,170.22,11.75,47
Email,7,West Virginia,85.03999999999999,170.07999999999998,9.0,36
Call,13,Arizona,42.51,170.04,8.25,33
Email,10,Wisconsin,85.015,170.03,8.5,17
Call,10,North Carolina,42.5075,170.03,8.5,34
Email,13,Georgia,84.915,169.83,8.5,17
Email,16,Nebraska,84.75999999999999,169.51999999999998,8.5,17
Email,9,Tennessee,84.68,169.36,8.5,17
Email,13,Oregon,84.60499999999999,169.20999999999998,8.5,17
Call,11,Washington,42.16,168.64,8.5,34
Call,3,Utah,42.065,168.26,8.2,41
Call,10,Arizona,42.05,168.2,8.8,44
Email,5,Vermont,84.095,168.19,8.5,17
Call,6,Oregon,42.0275,168.11,8.5,34
Email,11,Mississippi,83.275,166.55,8.0,16
Email,16,Massachusetts,83.08500000000001,166.17000000000002,8.0,16
Email,24,Missouri,82.9,165.8,8.0,16
Email,8,Oklahoma,82.685,165.37,8.75,35
Email,16,Tennessee,82.62,165.24,8.0,16
Call,12,Florida,41.065,164.26,8.0,32
Call,4,Nebraska,40.82,163.28,8.0,32
Call,6,South Carolina,53.99,161.97,10.5,42
Call,10,Maryland,53.71333333333334,161.14000000000001,10.666666666666666,32
Call,11,Georgia,53.68,161.04,11.0,33
Email and call,9,Tennessee,160.21,160.21,11.0,11
Call,3,Nebraska,52.82333333333333,158.47,10.333333333333334,31
Call,21,New York,52.669999999999995,158.01,10.666666666666666,32
Call,13,Indiana,52.52,157.56,10.666666666666666,32
Email and call,9,Kentucky,157.36,157.36,10.0,10
Email and call,21,Georgia,157.2,157.2,10.0,10
Call,4,Utah,52.39000000000001,157.17000000000002,10.333333333333334,31
Email and call,11,Nevada,156.66,156.66,10.0,10
Email and call,8,South Carolina,156.64,156.64,12.5,25
Email and call,7,South Dakota,156.52,156.52,10.0,10
Email and call,0,Arkansas,156.16,156.16,10.0,10
Email and call,17,Maryland,155.9,155.9,10.0,10
Call,3,Hawaii,38.95,155.8,7.75,31
Email and call,18,Arizona,155.54,155.54,10.0,10
Email and call,17,New York,155.42,155.42,10.0,10
Call,3,New Mexico,51.77,155.31,10.75,43
Call,3,Nevada,51.72,155.16,9.5,38
Call,1,Wyoming,51.72,155.16,10.333333333333334,31
Call,7,Iowa,51.72,155.16,10.333333333333334,31
Call,9,New Jersey,38.754999999999995,155.01999999999998,7.75,31
Email and call,3,Nebraska,154.51,154.51,10.0,10
Call,10,Massachusetts,51.48666666666666,154.45999999999998,10.333333333333334,31
Email and call,0,Delaware,154.04,154.04,10.0,10
Email and call,14,New Jersey,153.98,153.98,11.0,22
Email and call,19,Louisiana,153.81,153.81,10.0,10
Email and call,3,Kansas,153.53,153.53,12.5,25
Email and call,12,Louisiana,153.34,153.34,10.0,10
Email and call,16,California,153.2,153.2,10.0,10
Email and call,8,Oregon,152.85,152.85,12.666666666666666,38
Email and call,18,Texas,152.59,152.59,10.0,10
Email and call,0,South Dakota,152.47,152.47,10.0,10
Email and call,15,Arizona,152.17,152.17,10.0,10
Email and call,21,Illinois,152.01,152.01,10.0,10
Call,20,Arizona,50.660000000000004,151.98000000000002,10.0,30
Email and call,17,Connecticut,151.97,151.97,10.0,10
Email and call,19,Colorado,151.74,151.74,10.0,10
Call,14,Illinois,50.54666666666666,151.64,10.333333333333334,31
Call,3,New Hampshire,50.406666666666666,151.22,10.0,30
Call,6,Arkansas,50.343333333333334,151.03,10.333333333333334,31
Email and call,4,Louisiana,150.89,150.89,10.0,10
Email and call,26,California,150.6,150.6,11.0,22
Call,11,Missouri,50.17666666666667,150.53,10.0,30
Email and call,20,North Carolina,150.47,150.47,10.0,10
Call,8,Virginia,50.15,150.45,10.0,40
Email and call,22,Kentucky,150.32,150.32,10.0,10
Email and call,9,Missouri,150.23,150.23,10.0,10
Email and call,0,Maryland,150.21,150.21,10.0,10
Call,8,Rhode Island,50.053333333333335,150.16,10.0,30
Email and call,12,Montana,149.97,149.97,10.0,10
Email and call,13,Connecticut,149.77,149.77,10.0,10
Email and call,15,Minnesota,149.63,149.63,10.0,10
Email and call,15,Louisiana,149.57,149.57,11.0,22
Email and call,11,New Jersey,149.57,149.57,10.0,10
Email and call,3,Montana,149.5,149.5,10.0,10
Email and call,12,New Hampshire,149.47,149.47,10.0,10
Email and call,8,Indiana,149.31,149.31,10.0,10
Call,15,New York,49.75,149.25,10.0,30
Email and call,9,Utah,148.81,148.81,10.0,10
Email and call,3,Minnesota,148.75,148.75,10.0,10
Email and call,4,North Dakota,148.49,148.49,10.0,10
Email and call,7,Idaho,148.25,148.25,10.0,10
Email and call,7,South Carolina,148.2,148.2,10.0,10
Call,0,Kansas,49.35999999999999,148.07999999999998,10.0,30
Call,6,Maryland,49.27,147.81,10.25,41
Email and call,22,New Jersey,147.78,147.78,10.0,10
Call,7,Kansas,49.25666666666666,147.76999999999998,11.0,44
Email and call,12,Hawaii,147.51,147.51,10.0,10
Email and call,2,Vermont,147.21,147.21,10.0,10
Email and call,16,Florida,147.17,147.17,11.5,23
Call,12,Minnesota,49.03333333333333,147.1,10.0,30
Email and call,37,Florida,147.08,147.08,10.0,10
Email and call,8,Montana,146.78,146.78,10.0,10
Call,10,Minnesota,48.85,146.55,9.666666666666666,29
Call,13,New Jersey,48.830000000000005,146.49,10.0,30
Call,11,Virginia,48.69333333333333,146.07999999999998,9.666666666666666,29
Email and call,6,Connecticut,146.05,146.05,10.0,10
Email and call,11,Michigan,146.03,146.03,10.0,10
Call,2,Arkansas,48.656666666666666,145.97,9.666666666666666,29
Call,5,Kansas,48.23333333333333,144.7,9.333333333333334,28
Call,11,Illinois,47.973333333333336,143.92000000000002,9.666666666666666,29
Call,11,Ohio,47.6,142.8,9.333333333333334,28
Call,5,Nebraska,47.593333333333334,142.78,9.333333333333334,28
Call,18,New York,47.26666666666667,141.8,9.666666666666666,29
Call,9,New Mexico,46.89333333333334,140.68,9.666666666666666,29
Call,4,Connecticut,46.64333333333334,139.93,9.0,36
Call,10,Indiana,46.6,139.8,9.0,27
Call,9,Oregon,46.6,139.8,9.333333333333334,28
Call,13,North Carolina,46.583333333333336,139.75,9.333333333333334,28
Call,0,Nebraska,46.56666666666666,139.7,9.666666666666666,29
Call,18,Illinois,46.47666666666667,139.43,9.333333333333334,28
Call,2,Kansas,46.376666666666665,139.13,9.0,27
Call,12,Colorado,46.06666666666666,138.2,9.333333333333334,28
Call,0,Mississippi,45.93666666666667,137.81,9.333333333333334,28
Call,9,Georgia,45.870000000000005,137.61,9.0,27
Call,7,Mississippi,45.81666666666666,137.45,9.0,27
Call,9,Kentucky,45.76,137.28,9.333333333333334,28
Call,12,Wisconsin,45.71666666666667,137.15,9.0,27
Call,8,Louisiana,45.67333333333334,137.02,9.0,27
Call,15,Colorado,45.49333333333334,136.48000000000002,8.666666666666666,26
Call,2,Delaware,45.370000000000005,136.11,9.0,27
Call,6,Nebraska,44.553333333333335,133.66,9.0,36
Email and call,1,Alaska,133.11,133.11,11.333333333333334,34
Call,3,Montana,44.35999999999999,133.07999999999998,8.666666666666666,26
Email and call,14,Tennessee,132.91,132.91,9.5,19
Call,7,Virginia,44.199999999999996,132.6,10.0,40
Email,0,Kansas,132.44,132.44,13.0,13
Call,2,Maine,66.175,132.35,13.0,26
Call,15,Pennsylvania,44.03,132.09,8.666666666666666,26
Email and call,17,Nevada,131.95,131.95,9.0,9
Call,5,New Mexico,43.74,131.22,8.666666666666666,26
Call,15,Massachusetts,43.64666666666667,130.94,8.666666666666666,26
Email and call,7,Iowa,130.74,130.74,9.0,9
Call,3,Iowa,65.28999999999999,130.57999999999998,13.0,26
Email and call,8,Idaho,130.5,130.5,9.0,9
Email,13,Tennessee,130.47,130.47,13.0,13
Email and call,27,Connecticut,129.85,129.85,9.0,9
Email and call,9,New Jersey,129.68,129.68,9.0,9
Call,13,Pennsylvania,43.13666666666666,129.41,8.666666666666666,26
Call,9,Louisiana,43.093333333333334,129.28,8.666666666666666,26
Email and call,8,Arkansas,129.25,129.25,9.0,9
Call,9,Utah,43.04333333333333,129.13,8.666666666666666,26
Email and call,19,Illinois,129.01,129.01,9.0,9
Email and call,13,Indiana,128.94,128.94,9.0,9
Email and call,14,Louisiana,128.79,128.79,9.0,9
Call,11,Arizona,42.92666666666667,128.78,8.666666666666666,26
Email,8,Alaska,128.69,128.69,13.0,13
Email and call,8,Hawaii,128.59,128.59,9.0,9
Call,1,Rhode Island,42.76666666666667,128.3,8.666666666666666,26
Call,14,Arkansas,42.73,128.19,8.666666666666666,26
Call,7,Oregon,42.656666666666666,127.97,8.75,35
Email,9,Nevada,126.96,126.96,13.0,13
Email and call,8,Oklahoma,126.9,126.9,8.0,8
Email and call,17,Ohio,126.43,126.43,8.0,8
Email and call,6,Oklahoma,125.88,125.88,8.0,8
Call,13,Maryland,41.93333333333334,125.80000000000001,8.333333333333334,25
Call,7,Maryland,41.89,125.67,8.333333333333334,25
Call,14,Connecticut,41.61666666666667,124.85,8.333333333333334,25
Call,6,Alabama,41.586666666666666,124.75999999999999,9.0,36
Call,1,Nevada,41.516666666666666,124.55,8.333333333333334,25
Email,22,Utah,124.52,124.52,12.0,12
Call,12,Maryland,41.47,124.41,8.333333333333334,25
Call,14,Washington,40.86,122.58,8.333333333333334,25
Call,9,Maryland,40.800000000000004,122.4,8.0,24
Call,6,Kansas,40.73333333333333,122.19999999999999,8.333333333333334,25
Email,26,New York,121.31,121.31,12.0,12
Email,10,Kansas,120.13,120.13,12.0,12
Email,16,New York,119.81,119.81,12.0,12
Email,15,Nebraska,119.43,119.43,12.0,12
Call,6,Colorado,59.385,118.77,12.0,24
Call,0,Utah,59.125,118.25,11.5,46
Call,6,Connecticut,39.296666666666674,117.89000000000001,8.0,24
Email,18,South Carolina,117.74,117.74,12.0,12
Call,10,Louisiana,58.69499999999999,117.38999999999999,12.0,24
Call,17,Texas,39.126666666666665,117.38,8.0,24
Call,8,Indiana,39.1,117.3,7.666666666666667,23
Email,18,Kansas,117.11,117.11,12.0,12
Call,6,Iowa,38.99666666666667,116.99000000000001,7.666666666666667,23
Email,11,Arizona,115.37,115.37,12.0,12
Email,18,North Carolina,113.69,113.69,11.0,11
Email,3,Alaska,112.96,112.96,10.0,20
Email,11,Oregon,112.4,112.4,11.0,11
Email,9,Oregon,112.01,112.01,11.0,11
Email,15,Alaska,111.97,111.97,11.0,11
Email,21,Louisiana,111.57,111.57,11.0,11
Email,16,West Virginia,111.57,111.57,11.0,11
Email,28,California,110.79,110.79,11.0,11
Email,18,Tennessee,110.77,110.77,11.0,22
Call,16,New York,36.906666666666666,110.72,7.333333333333333,22
Email,24,Tennessee,110.64,110.64,11.0,11
Call,12,Georgia,36.87,110.61,7.333333333333333,22
Email,20,Michigan,110.24,110.24,11.0,11
Email,24,Ohio,110.22,110.22,11.0,11
Email,26,New Mexico,110.21,110.21,11.0,11
Email,6,West Virginia,110.04,110.04,11.0,22
Email,12,Arkansas,109.65,109.65,11.0,11
Email,8,Nevada,109.51,109.51,11.0,11
Email,9,Maine,109.4,109.4,11.0,11
Call,18,California,54.675,109.35,11.0,22
Email,21,Washington,109.06,109.06,11.0,11
Email,12,Kansas,109.03,109.03,11.0,11
Email,10,Washington,108.98,108.98,10.0,20
Email,27,Michigan,108.84,108.84,11.0,11
Email,34,Florida,108.67,108.67,11.0,11
Email,5,Wyoming,108.43,108.43,11.0,11
Email,1,Delaware,108.15,108.15,11.0,11
Email,34,Pennsylvania,107.86,107.86,11.0,11
Email,14,Hawaii,107.85,107.85,11.0,11
Call,15,New Jersey,53.915,107.83,11.0,22
Call,13,Wisconsin,53.86,107.72,10.5,21
Email,14,Louisiana,107.63,107.63,11.0,11
Call,10,Oklahoma,53.765,107.53,11.0,22
Email,11,Utah,107.38,107.38,11.0,11
Email,5,Alaska,107.33,107.33,11.0,11
Email,20,Kentucky,107.32,107.32,11.0,11
Email,11,South Dakota,107.23,107.23,11.0,22
Email,26,California,106.86,106.86,11.0,11
Email,26,Michigan,106.77,106.77,11.0,11
Email,12,Connecticut,106.39,106.39,11.0,11
Email,17,Indiana,106.25,106.25,11.0,11
Call,9,Kansas,53.11,106.22,10.5,21
Email,29,Georgia,106.14,106.14,11.0,11
Call,2,West Virginia,52.845,105.69,10.5,21
Email,11,Iowa,105.68,105.68,11.0,11
Email,18,Connecticut,105.6,105.6,11.0,11
Email,24,South Carolina,105.55,105.55,11.0,11
Email,33,Maryland,105.45,105.45,11.0,11
Email,25,West Virginia,105.42,105.42,11.0,11
Email,3,North Dakota,105.26,105.26,11.0,11
Call,16,Pennsylvania,52.59,105.18,10.5,21
Call,4,Massachusetts,52.575,105.15,10.5,21
Email,4,Rhode Island,105.08,105.08,11.0,11
Email,8,West Virginia,105.07,105.07,11.0,11
Call,8,West Virginia,52.515,105.03,10.5,21
Call,4,New Mexico,52.465,104.93,10.5,21
Call,2,Rhode Island,52.44,104.88,10.5,21
Call,8,South Carolina,52.425,104.85,10.5,21
Email,15,Oregon,104.7,104.7,9.0,18
Email,22,New Jersey,104.69,104.69,10.0,10
Call,3,Wyoming,52.305,104.61,10.5,21
Call,0,Alaska,52.185,104.37,10.5,21
Email,25,California,104.11,104.11,11.5,23
Email,22,Oregon,104.07,104.07,10.0,10
Email,15,Kentucky,103.89,103.89,10.0,10
Email,6,South Dakota,103.72,103.72,10.0,10
Call,13,Nevada,51.855000000000004,103.71000000000001,10.5,21
Call,16,Alabama,51.815,103.63,10.0,20
Email,11,New Mexico,103.59,103.59,10.0,10
Email,17,Hawaii,103.47,103.47,10.0,10
Email,27,Louisiana,103.47,103.47,10.0,10
Call,4,Hawaii,51.66,103.32,10.0,20
Email,19,Massachusetts,103.19,103.19,10.0,10
Call,14,Oklahoma,51.584999999999994,103.16999999999999,10.0,20
Call,5,Alaska,51.58,103.16,10.5,21
Call,6,New Mexico,51.57,103.14,10.5,21
Email,25,South Carolina,103.06,103.06,10.0,10
Email,13,Kansas,103.02,103.02,10.0,10
Call,10,Hawaii,51.44499999999999,102.88999999999999,10.0,20
Email,12,Kentucky,102.7,102.7,10.0,10
Email,15,New Hampshire,102.45,102.45,10.0,10
Call,15,Indiana,51.175,102.35,10.0,20
Call,15,Arizona,51.14,102.28,10.0,20
Call,11,Arkansas,51.075,102.15,10.0,20
Email,15,Arizona,101.94,101.94,10.0,10
Email,21,Alabama,101.71,101.71,10.0,10
Email,39,Tennessee,101.41,101.41,10.0,10
Call,16,Colorado,50.675,101.35,10.0,20
Email,27,California,101.21,101.21,10.0,10
Email,32,Michigan,101.13,101.13,10.0,10
Call,13,Oregon,50.459999999999994,100.91999999999999,10.0,20
Email,18,Oregon,100.91,100.91,10.0,10
Email,11,Indiana,100.71,100.71,9.0,18
Email,16,Connecticut,100.63,100.63,10.0,10
Email,22,Kentucky,100.62,100.62,10.0,10
Call,12,Tennessee,50.245000000000005,100.49000000000001,10.0,20
Email,11,Rhode Island,100.49,100.49,10.0,10
Email,14,Indiana,100.32,100.32,9.0,18
Email,13,Maine,100.04,100.04,10.0,10
Email,20,California,99.92,99.92,10.0,10
Email,22,Connecticut,99.86,99.86,10.0,10
Email,22,Pennsylvania,99.7,99.7,10.0,10
Email,21,Texas,99.69,99.69,10.0,10
Call,8,Nevada,49.83,99.66,10.0,20
Email,0,Vermont,99.5,99.5,10.0,10
Email,23,Missouri,99.4,99.4,10.0,10
Email,26,Iowa,99.35,99.35,10.0,10
Email,1,Wyoming,99.28,99.28,10.0,10
Email,20,North Carolina,99.04,99.04,10.0,10
Call,8,Hawaii,49.49,98.98,10.0,20
Email,15,Connecticut,98.88,98.88,10.0,10
Email,10,Missouri,98.51,98.51,10.0,10
Call,12,Illinois,49.239999999999995,98.47999999999999,10.0,20
Email,24,Alabama,98.45,98.45,10.0,10
Email,8,South Carolina,98.37,98.37,10.0,10
Email,5,South Dakota,98.24,98.24,10.0,10
Email,9,South Dakota,98.01,98.01,10.0,10
Email,23,Arizona,98.0,98.0,10.0,10
Email,7,South Dakota,97.96,97.96,10.0,10
Email,28,Wyoming,97.79,97.79,10.0,10
Email,3,Vermont,97.61,97.61,10.0,10
Email,19,Arkansas,97.44,97.44,10.0,10
Call,9,Arizona,48.645,97.29,9.5,19
Call,7,Kentucky,48.644999999999996,97.28999999999999,10.0,20
Email,31,Iowa,97.28,97.28,10.0,10
Email,12,Minnesota,97.27,97.27,10.0,10
Email,39,California,97.22,97.22,10.0,10
Call,15,Ohio,48.575,97.15,9.5,19
Email,16,Wisconsin,97.05,97.05,10.0,10
Call,14,New Jersey,48.425,96.85,9.5,19
Email,33,Wyoming,96.83,96.83,10.0,10
Email,20,South Carolina,96.66,96.66,10.0,10
Email,19,New York,96.55,96.55,10.0,10
Email,23,Pennsylvania,96.53,96.53,10.0,10
Email,14,Minnesota,96.35,96.35,10.0,10
Call,0,West Virginia,48.175,96.35,10.0,20
Call,0,Washington,48.16,96.32,9.5,19
Call,5,Hawaii,48.065,96.13,9.5,19
Email,12,Delaware,95.98,95.98,10.0,10
Email,20,North Dakota,95.91,95.91,10.0,10
Email,16,North Dakota,95.84,95.84,10.0,10
Call,3,North Dakota,47.78,95.56,9.5,19
Call,8,Wisconsin,47.769999999999996,95.53999999999999,9.5,19
Call,11,Oklahoma,47.730000000000004,95.46000000000001,9.5,19
Email,26,Georgia,95.41,95.41,10.0,10
Email,32,Colorado,95.3,95.3,10.0,10
Call,5,Wyoming,47.64,95.28,9.5,19
Email,10,Oregon,95.27,95.27,10.0,10
Email,14,West Virginia,95.21,95.21,10.0,10
Call,16,Washington,47.595,95.19,9.5,19
Email,15,Mississippi,95.01,95.01,10.0,10
Call,24,Pennsylvania,47.47,94.94,9.5,19
Call,6,Hawaii,47.44,94.88,9.5,19
Email,4,Vermont,94.84,94.84,9.0,9
Call,12,Alabama,47.415,94.83,9.5,19
Email,17,Vermont,94.83,94.83,9.0,9
Email,13,Missouri,94.79,94.79,9.0,9
Email,5,Rhode Island,94.52,94.52,9.0,9
Call,13,Iowa,47.230000000000004,94.46000000000001,9.5,19
Email,26,Illinois,94.41,94.41,9.0,9
Email,18,New Hampshire,94.33,94.33,9.0,9
Email,16,Alabama,94.24,94.24,9.0,9
Email,11,New Hampshire,94.2,94.2,9.0,9
Call,10,Wisconsin,46.945,93.89,9.0,18
Call,21,New Jersey,46.885000000000005,93.77000000000001,9.5,19
Call,4,Oklahoma,46.845,93.69,10.25,41
Email,29,Maryland,93.63,93.63,9.0,9
Email,22,Louisiana,93.61,93.61,9.0,9
Email,8,Nebraska,93.4,93.4,9.0,9
Call,12,Virginia,46.69,93.38,9.0,18
Call,8,Arkansas,46.685,93.37,9.0,27
Email,38,New York,93.34,93.34,9.0,9
Call,16,Illinois,46.625,93.25,9.0,18
Call,0,Idaho,46.620000000000005,93.24000000000001,9.0,18
Email,28,Oregon,93.18,93.18,9.0,9
Call,15,West Virginia,46.58,93.16,9.0,18
Email,15,Georgia,92.95,92.95,9.0,9
Call,3,Idaho,46.455,92.91,9.0,18
Email,35,Tennessee,92.9,92.9,9.0,9
Call,20,Pennsylvania,46.385,92.77,9.0,18
Email,17,Iowa,92.75,92.75,9.0,9
Call,10,Montana,46.065,92.13,9.5,19
Email,25,New York,92.12,92.12,9.0,9
Email,34,Alabama,91.74,91.74,9.0,9
Email,20,Pennsylvania,91.66,91.66,9.0,9
Email,14,New Jersey,91.63,91.63,9.0,9
Call,10,Connecticut,45.76,91.52,9.0,18
Email,8,Arkansas,91.46,91.46,9.0,9
Call,7,South Carolina,45.705,91.41,9.0,18
Email,33,California,91.23,91.23,9.0,9
Email,17,Oregon,91.21,91.21,9.0,9
Email,13,Idaho,91.19,91.19,9.0,9
Email,9,Delaware,91.08,91.08,9.0,9
Email,10,Wyoming,90.99,90.99,9.0,9
Call,13,Maine,45.480000000000004,90.96000000000001,9.0,18
Email,16,North Carolina,90.67,90.67,9.0,9
Email,12,Montana,90.57,90.57,9.0,9
Email,20,Oklahoma,90.47,90.47,9.0,9
Email,17,Washington,90.3,90.3,9.0,9
Email,19,Alaska,90.29,90.29,9.0,9
Email,11,Wisconsin,90.14,90.14,9.0,9
Email,0,North Dakota,90.13,90.13,9.0,9
Email,16,Oklahoma,90.12,90.12,9.0,9
Email,25,Wisconsin,90.1,90.1,9.0,9
Email,16,Washington,89.75,89.75,9.0,9
Email,13,South Dakota,89.45,89.45,9.0,9
Email,17,Maine,89.38,89.38,9.0,9
Email,15,Oklahoma,89.32,89.32,9.0,9
Call,15,Illinois,44.635000000000005,89.27000000000001,9.0,18
Email,34,North Carolina,89.27,89.27,9.0,9
Email,28,New Jersey,89.13,89.13,9.0,9
Email,19,Indiana,89.12,89.12,9.0,9
Email,19,Georgia,89.11,89.11,9.0,9
Email,19,Missouri,89.08,89.08,9.0,9
Email,9,Kansas,89.03,89.03,9.0,9
Call,13,Wyoming,44.5,89.0,9.0,18
Call,19,Tennessee,44.495,88.99,9.0,18
Email,3,Delaware,88.92,88.92,10.0,20
Email,10,Arkansas,88.91,88.91,9.0,9
Email,10,South Dakota,88.77,88.77,9.0,9
Email,23,California,88.68,88.68,9.0,9
Email,12,Alabama,88.56,88.56,9.0,9
Email,17,Mississippi,88.44,88.44,9.0,9
Email,8,Connecticut,88.4,88.4,9.0,9
Email,19,Montana,88.27,88.27,9.0,9
Email,8,South Dakota,88.19,88.19,9.0,9
Email,22,Mississippi,88.15,88.15,9.0,9
Email,16,Iowa,88.15,88.15,9.0,9
Call,20,California,44.07,88.14,8.5,17
Email,5,New Mexico,88.07,88.07,9.0,9
Call,10,Georgia,44.004999999999995,88.00999999999999,8.666666666666666,26
Email,25,Iowa,87.88,87.88,9.0,9
Email,21,Oklahoma,87.78,87.78,9.0,9
Call,15,Kansas,43.885,87.77,8.5,17
Call,5,West Virginia,43.864999999999995,87.72999999999999,9.0,18
Call,13,Louisiana,43.77,87.54,8.5,17
Email,18,Massachusetts,87.5,87.5,9.0,9
Email,22,Maryland,87.46,87.46,9.0,9
Call,14,Colorado,43.620000000000005,87.24000000000001,9.0,18
Call,12,Missouri,43.56999999999999,87.13999999999999,9.0,18
Email,9,Alaska,87.09,87.09,9.0,9
Email,26,Washington,86.9,86.9,9.0,9
Call,14,Iowa,43.435,86.87,8.5,17
Email,7,Maine,86.83,86.83,9.0,9
Email,7,Utah,86.82,86.82,9.0,9
Email,24,Indiana,86.75,86.75,9.0,9
Email,8,Hawaii,86.65,86.65,10.0,20
Call,8,Tennessee,43.285,86.57,8.5,17
Email,14,Illinois,86.56,86.56,9.0,9
Email,13,Washington,86.55,86.55,9.0,9
Email,15,New Mexico,86.17,86.17,9.0,9
Email,35,Pennsylvania,86.13,86.13,9.0,9
Email,6,Wyoming,86.04,86.04,9.0,9
Call,12,New Jersey,43.01,86.02,9.0,18
Call,16,Texas,42.989999999999995,85.97999999999999,8.5,17
Email,14,Rhode Island,85.85,85.85,9.0,9
Call,16,North Carolina,42.915,85.83,8.5,17
Email,9,Vermont,85.65,85.65,9.0,9
Call,10,Virginia,42.815,85.63,9.0,27
Email,36,Georgia,85.62,85.62,9.0,9
Email,34,Wyoming,85.54,85.54,9.0,9
Email,39,Texas,85.49,85.49,9.0,9
Email,16,Colorado,85.47,85.47,10.0,20
Email,31,New York,85.3,85.3,9.0,9
Email,27,Kansas,85.3,85.3,9.0,9
Email,10,Nevada,85.18,85.18,9.0,9
Email,20,South Dakota,85.01,85.01,9.0,9
Email,17,South Carolina,84.83,84.83,8.0,8
Email,12,New Hampshire,84.72,84.72,8.0,8
Email,14,Virginia,84.42,84.42,8.0,8
Email,20,Florida,84.23,84.23,9.0,18
Call,6,Mississippi,42.114999999999995,84.22999999999999,8.5,17
Email,8,Wyoming,84.1,84.1,8.0,8
Email,7,Idaho,83.94,83.94,8.0,16
Email,18,Ohio,83.89,83.89,8.0,8
Email,23,Minnesota,83.83,83.83,8.0,8
Email,18,Minnesota,83.83,83.83,8.0,8
Email,23,Hawaii,83.73,83.73,8.0,8
Email,36,Tennessee,83.71,83.71,8.0,8
Email,17,Georgia,83.69,83.69,8.0,8
Email,15,West Virginia,83.68,83.68,8.0,8
Email,27,Florida,83.64,83.64,8.0,8
Email,24,Wisconsin,83.54,83.54,8.0,8
Call,11,Louisiana,41.769999999999996,83.53999999999999,8.0,16
Call,10,Alaska,41.705,83.41,8.5,17
Email,34,Ohio,83.13,83.13,8.0,8
Email,11,Louisiana,83.06,83.06,8.0,8
Call,13,Washington,41.495,82.99,8.333333333333334,25
Email,11,Washington,82.86,82.86,8.0,8
Email,15,Kansas,82.85,82.85,8.0,8
Email,28,Texas,82.77,82.77,8.0,8
Call,10,Kentucky,41.355000000000004,82.71000000000001,8.0,16
Email,35,Georgia,82.66,82.66,8.0,8
Call,14,Michigan,41.305,82.61,8.0,16
Email,12,Colorado,82.49,82.49,8.0,8
Email,19,Minnesota,82.2,82.2,8.0,8
Email,4,North Dakota,82.01,82.01,8.0,8
Call,6,Nevada,40.995000000000005,81.99000000000001,8.0,16
Email,27,Pennsylvania,81.73,81.73,8.0,8
Email,27,Georgia,81.71,81.71,8.0,8
Call,8,Maryland,40.75,81.5,8.0,16
Email,20,Missouri,81.34,81.34,8.0,8
Email,25,Texas,81.26,81.26,8.0,8
Email,13,Colorado,81.22,81.22,8.0,8
Email,18,New York,81.06,81.06,9.5,19
Email,13,New Hampshire,81.04,81.04,8.0,8
Email,3,Hawaii,80.89,80.89,8.0,8
Email,37,Wisconsin,80.77,80.77,8.0,8
Email,10,Hawaii,80.53,80.53,8.0,8
Email,21,Massachusetts,80.08,80.08,8.0,8
Call,4,Arkansas,39.945,79.89,8.0,16
Email,24,Oklahoma,79.65,79.65,8.0,8
Call,7,Colorado,39.735,79.47,8.0,16
Call,7,Arkansas,39.705,79.41,8.0,16
Call,4,Delaware,39.625,79.25,8.0,16
Call,18,Kansas,39.58,79.16,8.0,16
Call,15,Wisconsin,39.525,79.05,8.0,16
Call,13,Missouri,39.19,78.38,8.0,16
Call,16,Florida,38.87,77.74,7.5,15
Call,4,Mississippi,37.995000000000005,75.99000000000001,7.5,15
Call,3,West Virginia,37.885000000000005,75.77000000000001,7.5,15
Call,4,West Virginia,37.295,74.59,7.5,15
Call,12,South Carolina,37.25,74.5,7.5,15
Call,15,Georgia,37.114999999999995,74.22999999999999,7.5,15
Call,12,Michigan,37.045,74.09,7.5,15
Call,23,California,36.855000000000004,73.71000000000001,7.5,15
Call,9,Minnesota,36.585,73.17,7.5,15
Call,15,Florida,36.555,73.11,7.5,15
